new_url,lang,url_type,index_status,included_in_current_sitemap,canonical_target,source,entity_id,entity_slug,old_url,redirect_target,redirect_type,migration_status,priority,notes
https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B1P1_1B,unit-bloque-1-portal-1-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-1-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-1-c-calahonda-sunset/,dynamic_properties,PM0011-B1P1_1C,unit-bloque-1-portal-1-planta-1-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-2-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-2-a-calahonda-sunset/,dynamic_properties,PM0011-B1P1_2A,unit-bloque-1-portal-1-planta-2-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-2-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-2-b-calahonda-sunset/,dynamic_properties,PM0011-B1P1_2B,unit-bloque-1-portal-1-planta-2-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-2-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-1-planta-2-c-calahonda-sunset/,dynamic_properties,PM0011-B1P1_2C,unit-bloque-1-portal-1-planta-2-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-atico-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-atico-a-calahonda-sunset/,dynamic_properties,PM0011-B1P2_ATA,unit-bloque-1-portal-2-atico-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-atico-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-atico-b-calahonda-sunset/,dynamic_properties,PM0011-B1P2_ATB,unit-bloque-1-portal-2-atico-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-bajo-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-bajo-a-calahonda-sunset/,dynamic_properties,PM0011-B1P2_BA,unit-bloque-1-portal-2-bajo-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-bajo-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-bajo-b-calahonda-sunset/,dynamic_properties,PM0011-B1P2_BB,unit-bloque-1-portal-2-bajo-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-bajo-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-bajo-c-calahonda-sunset/,dynamic_properties,PM0011-B1P2_BC,unit-bloque-1-portal-2-bajo-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-1-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-1-a-calahonda-sunset/,dynamic_properties,PM0011-B1P2_1A,unit-bloque-1-portal-2-planta-1-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B1P2_1B,unit-bloque-1-portal-2-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-1-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-1-c-calahonda-sunset/,dynamic_properties,PM0011-B1P2_1C,unit-bloque-1-portal-2-planta-1-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-2-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-2-a-calahonda-sunset/,dynamic_properties,PM0011-B1P2_2A,unit-bloque-1-portal-2-planta-2-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-2-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-2-b-calahonda-sunset/,dynamic_properties,PM0011-B1P2_2B,unit-bloque-1-portal-2-planta-2-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-2-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-2-planta-2-c-calahonda-sunset/,dynamic_properties,PM0011-B1P2_2C,unit-bloque-1-portal-2-planta-2-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-atico-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-atico-a-calahonda-sunset/,dynamic_properties,PM0011-B1P3_ATA,unit-bloque-1-portal-3-atico-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-bajo-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-bajo-a-calahonda-sunset/,dynamic_properties,PM0011-B1P3_BA,unit-bloque-1-portal-3-bajo-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-bajo-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-bajo-b-calahonda-sunset/,dynamic_properties,PM0011-B1P3_BB,unit-bloque-1-portal-3-bajo-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-bajo-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-bajo-c-calahonda-sunset/,dynamic_properties,PM0011-B1P3_BC,unit-bloque-1-portal-3-bajo-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-1-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-1-a-calahonda-sunset/,dynamic_properties,PM0011-B1P3_1A,unit-bloque-1-portal-3-planta-1-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B1P3_1B,unit-bloque-1-portal-3-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-1-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-1-c-calahonda-sunset/,dynamic_properties,PM0011-B1P3_1C,unit-bloque-1-portal-3-planta-1-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-2-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-2-a-calahonda-sunset/,dynamic_properties,PM0011-B1P3_2A,unit-bloque-1-portal-3-planta-2-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-2-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-2-b-calahonda-sunset/,dynamic_properties,PM0011-B1P3_2B,unit-bloque-1-portal-3-planta-2-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-2-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-1-portal-3-planta-2-c-calahonda-sunset/,dynamic_properties,PM0011-B1P3_2C,unit-bloque-1-portal-3-planta-2-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-atico-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-atico-a-calahonda-sunset/,dynamic_properties,PM0011-B2P1_ATA,unit-bloque-2-portal-1-atico-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-bajo-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-bajo-a-calahonda-sunset/,dynamic_properties,PM0011-B2P1_BA,unit-bloque-2-portal-1-bajo-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-bajo-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-bajo-b-calahonda-sunset/,dynamic_properties,PM0011-B2P1_BB,unit-bloque-2-portal-1-bajo-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-bajo-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-bajo-c-calahonda-sunset/,dynamic_properties,PM0011-B2P1_BC,unit-bloque-2-portal-1-bajo-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-1-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-1-a-calahonda-sunset/,dynamic_properties,PM0011-B2P1_1A,unit-bloque-2-portal-1-planta-1-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B2P1_1B,unit-bloque-2-portal-1-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-1-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-1-c-calahonda-sunset/,dynamic_properties,PM0011-B2P1_1C,unit-bloque-2-portal-1-planta-1-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-2-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-2-a-calahonda-sunset/,dynamic_properties,PM0011-B2P1_2A,unit-bloque-2-portal-1-planta-2-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-2-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-2-b-calahonda-sunset/,dynamic_properties,PM0011-B2P1_2B,unit-bloque-2-portal-1-planta-2-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-2-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-1-planta-2-c-calahonda-sunset/,dynamic_properties,PM0011-B2P1_2C,unit-bloque-2-portal-1-planta-2-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-atico-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-atico-a-calahonda-sunset/,dynamic_properties,PM0011-B2P2_ATA,unit-bloque-2-portal-2-atico-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-atico-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-atico-b-calahonda-sunset/,dynamic_properties,PM0011-B2P2_ATB,unit-bloque-2-portal-2-atico-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-bajo-a-calahonda-sunset/,en,property,indexable,yes,https://blancareal.com/en/property/unit-bloque-2-portal-2-bajo-a-calahonda-sunset/,dynamic_properties,PM0011-B2P2_BA,unit-bloque-2-portal-2-bajo-a-calahonda-sunset,,,,pending_legacy_mapping,high,listing_type=unit status=available public indexable detail URL.
https://blancareal.com/en/property/unit-bloque-2-portal-2-bajo-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-bajo-b-calahonda-sunset/,dynamic_properties,PM0011-B2P2_BB,unit-bloque-2-portal-2-bajo-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-bajo-c-calahonda-sunset/,en,property,indexable,yes,https://blancareal.com/en/property/unit-bloque-2-portal-2-bajo-c-calahonda-sunset/,dynamic_properties,PM0011-B2P2_BC,unit-bloque-2-portal-2-bajo-c-calahonda-sunset,,,,pending_legacy_mapping,high,listing_type=unit status=available public indexable detail URL.
https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-1-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-1-a-calahonda-sunset/,dynamic_properties,PM0011-B2P2_1A,unit-bloque-2-portal-2-planta-1-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B2P2_1B,unit-bloque-2-portal-2-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-1-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-1-c-calahonda-sunset/,dynamic_properties,PM0011-B2P2_1C,unit-bloque-2-portal-2-planta-1-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-2-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-2-a-calahonda-sunset/,dynamic_properties,PM0011-B2P2_2A,unit-bloque-2-portal-2-planta-2-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-2-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-2-b-calahonda-sunset/,dynamic_properties,PM0011-B2P2_2B,unit-bloque-2-portal-2-planta-2-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-2-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-2-planta-2-c-calahonda-sunset/,dynamic_properties,PM0011-B2P2_2C,unit-bloque-2-portal-2-planta-2-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-atico-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-atico-a-calahonda-sunset/,dynamic_properties,PM0011-B2P3_ATA,unit-bloque-2-portal-3-atico-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-bajo-a-calahonda-sunset/,en,property,indexable,yes,https://blancareal.com/en/property/unit-bloque-2-portal-3-bajo-a-calahonda-sunset/,dynamic_properties,PM0011-B2P3_BA,unit-bloque-2-portal-3-bajo-a-calahonda-sunset,,,,pending_legacy_mapping,high,listing_type=unit status=available public indexable detail URL.
https://blancareal.com/en/property/unit-bloque-2-portal-3-bajo-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-bajo-b-calahonda-sunset/,dynamic_properties,PM0011-B2P3_BB,unit-bloque-2-portal-3-bajo-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-bajo-c-calahonda-sunset/,en,property,indexable,yes,https://blancareal.com/en/property/unit-bloque-2-portal-3-bajo-c-calahonda-sunset/,dynamic_properties,PM0011-B2P3_BC,unit-bloque-2-portal-3-bajo-c-calahonda-sunset,,,,pending_legacy_mapping,high,listing_type=unit status=available public indexable detail URL.
https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-1-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-1-a-calahonda-sunset/,dynamic_properties,PM0011-B2P3_1A,unit-bloque-2-portal-3-planta-1-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B2P3_1B,unit-bloque-2-portal-3-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-1-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-1-c-calahonda-sunset/,dynamic_properties,PM0011-B2P3_1C,unit-bloque-2-portal-3-planta-1-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-2-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-2-a-calahonda-sunset/,dynamic_properties,PM0011-B2P3_2A,unit-bloque-2-portal-3-planta-2-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-2-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-2-b-calahonda-sunset/,dynamic_properties,PM0011-B2P3_2B,unit-bloque-2-portal-3-planta-2-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-2-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-2-portal-3-planta-2-c-calahonda-sunset/,dynamic_properties,PM0011-B2P3_2C,unit-bloque-2-portal-3-planta-2-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-atico-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-atico-a-calahonda-sunset/,dynamic_properties,PM0011-B3P1_ATA,unit-bloque-3-portal-1-atico-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-bajo-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-bajo-a-calahonda-sunset/,dynamic_properties,PM0011-B3P1_BA,unit-bloque-3-portal-1-bajo-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-bajo-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-bajo-b-calahonda-sunset/,dynamic_properties,PM0011-B3P1_BB,unit-bloque-3-portal-1-bajo-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-bajo-c-calahonda-sunset/,en,property,indexable,yes,https://blancareal.com/en/property/unit-bloque-3-portal-1-bajo-c-calahonda-sunset/,dynamic_properties,PM0011-B3P1_BC,unit-bloque-3-portal-1-bajo-c-calahonda-sunset,,,,pending_legacy_mapping,high,listing_type=unit status=available public indexable detail URL.
https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-1-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-1-a-calahonda-sunset/,dynamic_properties,PM0011-B3P1_1A,unit-bloque-3-portal-1-planta-1-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B3P1_1B,unit-bloque-3-portal-1-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-1-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-1-c-calahonda-sunset/,dynamic_properties,PM0011-B3P1_1C,unit-bloque-3-portal-1-planta-1-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-2-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-2-a-calahonda-sunset/,dynamic_properties,PM0011-B3P1_2A,unit-bloque-3-portal-1-planta-2-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-2-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-2-b-calahonda-sunset/,dynamic_properties,PM0011-B3P1_2B,unit-bloque-3-portal-1-planta-2-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-2-c-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-1-planta-2-c-calahonda-sunset/,dynamic_properties,PM0011-B3P1_2C,unit-bloque-3-portal-1-planta-2-c-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-2-atico-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-2-atico-a-calahonda-sunset/,dynamic_properties,PM0011-B3P2_ATA,unit-bloque-3-portal-2-atico-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-2-atico-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-2-atico-b-calahonda-sunset/,dynamic_properties,PM0011-B3P2_ATB,unit-bloque-3-portal-2-atico-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-2-bajo-a-calahonda-sunset/,en,property,indexable,yes,https://blancareal.com/en/property/unit-bloque-3-portal-2-bajo-a-calahonda-sunset/,dynamic_properties,PM0011-B3P2_BA,unit-bloque-3-portal-2-bajo-a-calahonda-sunset,,,,pending_legacy_mapping,high,listing_type=unit status=available public indexable detail URL.
https://blancareal.com/en/property/unit-bloque-3-portal-2-bajo-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-2-bajo-b-calahonda-sunset/,dynamic_properties,PM0011-B3P2_BB,unit-bloque-3-portal-2-bajo-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-2-bajo-c-calahonda-sunset/,en,property,indexable,yes,https://blancareal.com/en/property/unit-bloque-3-portal-2-bajo-c-calahonda-sunset/,dynamic_properties,PM0011-B3P2_BC,unit-bloque-3-portal-2-bajo-c-calahonda-sunset,,,,pending_legacy_mapping,high,listing_type=unit status=available public indexable detail URL.
https://blancareal.com/en/property/unit-bloque-3-portal-2-planta-1-a-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-2-planta-1-a-calahonda-sunset/,dynamic_properties,PM0011-B3P2_1A,unit-bloque-3-portal-2-planta-1-a-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
https://blancareal.com/en/property/unit-bloque-3-portal-2-planta-1-b-calahonda-sunset/,en,property,noindex,no,https://blancareal.com/en/property/unit-bloque-3-portal-2-planta-1-b-calahonda-sunset/,dynamic_properties,PM0011-B3P2_1B,unit-bloque-3-portal-2-planta-1-b-calahonda-sunset,,,,pending_legacy_mapping,medium,listing_type=unit status=sold public detail kept as noindex.
