old_url,old_title,old_status,old_indexable,old_inlinks,old_type,old_language,keep_candidate,reason,new_url_candidate,match_confidence,notes
https://www.blancareal.com/property/3-bedrooms-penthouse-las-lagunas-mijas/,3 Bedrooms Penthouse in Las Lagunas de Mijas | BlancaReal,200,true,2,property,en,yes,Property detail or property-related landing page.,https://blancareal.com/en/property/3-bedroom-penthouse-las-lagunas-de-mijas/,high,Legacy property slug mapped through explicit alias (3-bedroom-penthouse-las-lagunas-de-mijas).
https://www.blancareal.com/property/house-for-sale-mijas/,"3 VILLAS IN EL CHAPARRAL, MIJAS COSTA | BlancaReal",200,true,0,property,en,yes,Property detail or property-related landing page.,,,
https://www.blancareal.com/rentals-2/,Villas and flats for rent in Malaga and province | BlancaReal,200,true,0,service_page,en,no,Clear duplicate or alias of another legacy URL.,,,Obvious duplicate of /rentals/. Canonical legacy counterpart: /rentals/.
https://www.blancareal.com/property/2-and-3-bedrooms-apartments-stunning-views-benalmadena/,"2 AND 3 BEDROOMS APARTMENTS, STUNNING VIEWS BENALMADENA | BlancaReal",200,true,1,property,en,yes,Property detail or property-related landing page.,,,
https://www.blancareal.com/property/apartment-to-rent-in-cala-de-mijas/,Apartment for 4 people in Mijas Costa | BlancaReal,200,true,0,property,en,yes,Property detail or property-related landing page.,,,
https://www.blancareal.com/property/2-bedrooms-apartment-fuengirola/,2 Bedrooms Apartment with Stunning Views in Fuengirola | BlancaReal,200,true,0,property,en,yes,Property detail or property-related landing page.,,,
https://www.blancareal.com/why-invest-in-andalusia/,Business incentives and other reasons to invest in Andalusia | BlancaReal,200,true,1,other,en,yes,Informational or business content page worth manual migration review.,,,
https://www.blancareal.com/property/piso-1a-planta-avenida-carlos-haya-malaga/,1st Floor Flat in Avenida Carlos Haya (Malaga) | BlancaReal,200,true,2,property,en,yes,Property detail or property-related landing page.,https://blancareal.com/en/property/1-bedroom-apartment-carlos-haya-malaga/,high,Legacy property slug mapped through explicit alias (1-bedroom-apartment-carlos-haya-malaga).
https://www.blancareal.com/advantages-sustainable-house/,6 advantages of a sustainable house | BlancaReal,200,true,2,other,en,yes,Informational or business content page worth manual migration review.,,,
https://www.blancareal.com/blancareal-new-sales-office-at-puerto-de-la-torre-costa-del-sol/,"BLANCAREAL NEW SALES OFFICE AT PUERTO DE LA TORRE, COSTA DEL SOL | BlancaReal",200,true,2,other,en,yes,Informational or business content page worth manual migration review.,,,
https://www.blancareal.com/property/an-intimate-collection-of-contemporary-sea-view-villas/,An Intimate Collection of Contemporary Sea-View Villas | BlancaReal,200,true,0,property,en,yes,Property detail or property-related landing page.,,,
https://www.blancareal.com/property/luxury-flat-with-sea-view-in-marbella/,LUXURY FLAT WITH SEA VIEW IN MARBELLA | BlancaReal,200,true,0,property,en,yes,Property detail or property-related landing page.,,,
https://www.blancareal.com/es/sell-your-property/,Sell Your Property | BlancaReal,200,true,0,service_page,es,yes,Business or transactional landing page.,https://blancareal.com/es/sell-with-us/,high,Legacy Spanish sell page.
https://www.blancareal.com/property/new-build-penthouse-los-pacos-fuengirola/,"New Build Penthouse in Los Pacos, Fuengirola | BlancaReal",200,true,1,property,en,yes,Property detail or property-related landing page.,https://blancareal.com/en/property/new-build-penthouse-fuengirola/,high,Legacy property slug mapped through explicit alias (new-build-penthouse-fuengirola).
https://www.blancareal.com/second-hand-2/,Second hand | BlancaReal,200,true,0,service_page,en,no,Clear duplicate or alias of another legacy URL.,,,Obvious duplicate of /second-hand/. Canonical legacy counterpart: /second-hand/.
https://www.blancareal.com/privacy-policy/,Privacy policy | BlancaReal,200,false,141,legal,en,no,Legal page is live but non-indexable in the old site.,,,Legal URLs stay in the master for completeness but are not priority keep candidates.
https://www.blancareal.com/cookies-policy/,Cookies policy | BlancaReal,200,false,141,legal,en,no,Legal page is live but non-indexable in the old site.,,,Legal URLs stay in the master for completeness but are not priority keep candidates.
https://www.blancareal.com/legal-notice/,Legal notice | BlancaReal,200,false,141,legal,en,no,Legal page is live but non-indexable in the old site.,,,Legal URLs stay in the master for completeness but are not priority keep candidates.
https://www.blancareal.com/es/,,301,false,12,language_variant,es,no,Legacy URL already redirects; keep only for audit coverage.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master even though it is not a live content page.
https://www.blancareal.com/property/stilvolle-villa-mit-meerblick-in-marbella-este-costa-del-sol/,Stilvolle Villa mit Meerblick in Marbella Este Costa del Sol | BlancaReal,200,false,14,property,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
https://www.blancareal.com/property/plots-for-sale-mijas/,Plots for sale near the castle of Fuengirola | BlancaReal,200,false,4,property,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
https://www.blancareal.com/property/pisos-en-venta-12-o-3-hab-con-vistas-al-mar-mijas/,"PISOS EN VENTA 1,2 O 3 HAB CON VISTAS AL MAR | MIJAS | BlancaReal",200,false,0,property,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
https://www.blancareal.com/?post_type=property&p=311475,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/?post_type=property&p=311254,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/?post_type=property&p=310529,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/new-partner-for-new-develpments-in-costa-del-sol/,NEW PARTNER FOR NEW DEVELPMENTS IN COSTA DEL SOL | BlancaReal,200,false,3,other,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
https://www.blancareal.com/property/houses-for-sale-malaga/,"Penhouses Malaga, Costa del Sol | BlancaReal",200,false,0,property,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
https://www.blancareal.com/property/piso-3-habitaciones-marbella-este/,PISO 3 HABITACIONES MARBELLA ESTE | BlancaReal,200,false,0,property,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
http://www.blancareal.com/,,301,false,0,home,en,no,Legacy URL already redirects; keep only for audit coverage.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master even though it is not a live content page.
https://www.blancareal.com/property/location-appartment-mijas/,Appartement de 2 chambres avec vue sur la mer à Mijas | BlancaReal,200,false,0,property,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
https://www.blancareal.com/property/appartamento-vacanze-mijas/,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/?post_type=property&p=313546,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/?post_type=property&p=311152,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/property/apartment-in-mijas-to-rent/,,404,false,2,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/?post_type=property&p=313929,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/?post_type=property&p=310452,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
http://blancareal.com/,,301,false,0,home,en,no,Legacy URL already redirects; keep only for audit coverage.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master even though it is not a live content page.
https://www.blancareal.com/?page_id=311877,,404,false,0,other,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/property/flats-in-benahavis-marbella/,"APARTMENTES IN BENAHAVIS, COSTA DEL SOL | BlancaReal",200,false,0,property,en,no,URL is live but non-indexable in the old site.,,,"Kept in the master for audit completeness, not as a primary migration candidate."
https://www.blancareal.com/?post_type=property&p=310952,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
https://www.blancareal.com/?post_type=property&p=310834,,404,false,0,property,en,no,Legacy URL is already broken (404); keep only for error tracking.,,,Has obvious duplicate alias(es): https://www.blancareal.com/home/. Included in the starter master because migration QA still needs visibility on legacy errors.
